gene_oid,Locus Tag,Gene Product Name,Genome ID,Genome Name,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,DNA Sequence Length (bp),Amino Acid Sequence Length (aa),Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Add Date,Is Public,Transmembrane Helices,Signal Peptides,Scaffold ID,Scaffold External Accession,Scaffold Name,Scaffold Length (bp),Scaffold GC %,Scaffold Read Depth,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails (GOLD),Alt2. Contact Names (GOLD),Altitude,Bioproject Accession,Biosample Accession,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal Id,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Isolation,Isolation Country,ITS PID,ITS Proposal Id,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO Project ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Relevance,Replicate,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits
2526021020,H978DRAFT_0814,"two-component system, OmpR family, response regulator PhoP",2524614846,Alteromonas sp. ALT199,,,,945358,946032,-,675,224,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00486 - Trans_reg_C<br/><br/>,,,"KO:K07660 - phoP; two-component system, OmpR family, response regulator PhoP<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022758,H978DRAFT_2552,"Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains",2524614846,Alteromonas sp. ALT199,,,,2945909,2946286,-,378,125,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022480,H978DRAFT_2274,"two component transcriptional regulator, winged helix family",2524614846,Alteromonas sp. ALT199,,,,2612049,2612762,+,714,237,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00486 - Trans_reg_C<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023205,H978DRAFT_2999,Signal transduction histidine kinase,2524614846,Alteromonas sp. ALT199,,,,3452441,3455257,-,2817,938,CDS,No,No,,5/22/13,Yes,6,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0642 - Signal transduction histidine kinase<br/><br/>,pfam02518 - HATPase_c<br/><br/>pfam00072 - Response_reg<br/><br/>pfam00512 - HisKA<br/><br/>pfam02743 - dCache_1<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023472,H978DRAFT_3266,response regulator receiver modulated diguanylate cyclase,2524614846,Alteromonas sp. ALT199,,,,3754442,3755719,+,1278,425,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG3706 - Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain<br/><br/>",pfam00990 - GGDEF<br/><br/>pfam00072 - Response_reg<br/><br/>,TIGR00254 - diguanylate cyclase (GGDEF) domain<br/><br/>,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020895,H978DRAFT_0689,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain",2524614846,Alteromonas sp. ALT199,,,,818659,820332,+,1674,557,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam07228 - SpoIIE<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023812,H978DRAFT_3606,"two component transcriptional regulator, winged helix family",2524614846,Alteromonas sp. ALT199,ompR,,,4135721,4136443,-,723,240,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00486 - Trans_reg_C<br/><br/>pfam00072 - Response_reg<br/><br/>,,,"KO:K07659 - ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023098,H978DRAFT_2892,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain",2524614846,Alteromonas sp. ALT199,,,,3354243,3354983,-,741,246,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00486 - Trans_reg_C<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526021961,H978DRAFT_1755,Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,2524614846,Alteromonas sp. ALT199,,,,2005862,2006314,+,453,150,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020672,H978DRAFT_0466,response regulator receiver protein,2524614846,Alteromonas sp. ALT199,cheY-2,,,561061,561432,+,372,123,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>,,,"KO:K03413 - cheY; two-component system, chemotaxis family, response regulator CheY<br/><br/>",2427 - response regulator receiver protein<br/><br/>,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020405,H978DRAFT_0199,"two component transcriptional regulator, LuxR family",2524614846,Alteromonas sp. ALT199,,,,248286,248963,+,678,225,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam00196 - GerE<br/><br/>,,,,"2289 - two component transcriptional regulator, LuxR family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526021374,H978DRAFT_1168,response regulator receiver modulated metal dependent phosphohydrolase,2524614846,Alteromonas sp. ALT199,,,,1352856,1353857,+,1002,333,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG3437 - Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains<br/><br/>",pfam00072 - Response_reg<br/><br/>pfam01966 - HD<br/><br/>,,,KO:K07814 - K07814; putative two-component system response regulator<br/><br/>,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526021727,H978DRAFT_1521,"two component transcriptional regulator, LuxR family",2524614846,Alteromonas sp. ALT199,sirA,,,1756102,1756746,-,645,214,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>",pfam00196 - GerE<br/><br/>pfam00072 - Response_reg<br/><br/>,,,"KO:K07689 - uvrY; two-component system, NarL family, invasion response regulator UvrY<br/><br/>","2289 - two component transcriptional regulator, LuxR family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526021185,H978DRAFT_0979,response regulator receiver modulated diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s),2524614846,Alteromonas sp. ALT199,,,,1126913,1129018,+,2106,701,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00563 - EAL<br/><br/>pfam00990 - GGDEF<br/><br/>pfam00989 - PAS<br/><br/>pfam00072 - Response_reg<br/><br/>,TIGR00254 - diguanylate cyclase (GGDEF) domain<br/><br/>TIGR00229 - PAS domain S-box<br/><br/>,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022614,H978DRAFT_2408,PEP-CTERM-box response regulator transcription factor,2524614846,Alteromonas sp. ALT199,,,,2779798,2781159,-,1362,453,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2204 - DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains<br/><br/>",pfam00158 - Sigma54_activat<br/><br/>pfam02954 - HTH_8<br/><br/>pfam00072 - Response_reg<br/><br/>,TIGR02915 - PEP-CTERM-box response regulator transcription factor<br/><br/>,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022935,H978DRAFT_2729,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain",2524614846,Alteromonas sp. ALT199,,,,3151512,3152177,+,666,221,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG0745 - DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain<br/><br/>",pfam00486 - Trans_reg_C<br/><br/>pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526024123,H978DRAFT_3917,"DNA binding domain-containing protein, excisionase family",2524614846,Alteromonas sp. ALT199,,,,4492095,4492655,-,561,186,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00072 - Response_reg<br/><br/>pfam12728 - HTH_17<br/><br/>,"TIGR01764 - DNA binding domain, excisionase family<br/><br/>",,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526022715,H978DRAFT_2509,PAS/PAC sensor hybrid histidine kinase (EC 2.7.13.3),2524614846,Alteromonas sp. ALT199,,,,2897774,2900128,-,2355,784,CDS,No,No,,5/22/13,Yes,2,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,,pfam00512 - HisKA<br/><br/>pfam00072 - Response_reg<br/><br/>pfam01627 - Hpt<br/><br/>pfam08448 - PAS_4<br/><br/>pfam02518 - HATPase_c<br/><br/>,TIGR00229 - PAS domain S-box<br/><br/>,EC:2.7.13.3 - Histidine kinase.<br/><br/>,"KO:K07648 - arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]<br/><br/>",,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526021388,H978DRAFT_1182,response regulator receiver protein,2524614846,Alteromonas sp. ALT199,,,,1366987,1368672,+,1686,561,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0784 - CheY chemotaxis protein or a CheY-like REC (receiver) domain<br/><br/>,pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526020776,H978DRAFT_0570,"two component transcriptional regulator, LuxR family",2524614846,Alteromonas sp. ALT199,,,,673773,674408,-,636,211,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG2197 - DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains<br/><br/>",pfam00196 - GerE<br/><br/>pfam00072 - Response_reg<br/><br/>,,,,"2289 - two component transcriptional regulator, LuxR family<br/><br/>",_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526024120,H978DRAFT_3914,"Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains",2524614846,Alteromonas sp. ALT199,,,,4488185,4489489,-,1305,434,CDS,No,No,,5/22/13,Yes,,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,"COG3437 - Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains<br/><br/>",pfam13487 - HD_5<br/><br/>pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
2526023086,H978DRAFT_2880,Signal transduction histidine kinase,2524614846,Alteromonas sp. ALT199,,,,3338870,3341044,+,2175,724,CDS,No,No,,5/22/13,Yes,2,,2524708356,H978DRAFT_scaffold00001.1,Alteromonas sp. ALT199 : H978DRAFT_scaffold00001.1,4635666,0.44,1,COG0642 - Signal transduction histidine kinase<br/><br/>,pfam02518 - HATPase_c<br/><br/>pfam00512 - HisKA<br/><br/>pfam00072 - Response_reg<br/><br/>,,,,,_,_,bpedler@gmail.com; fazam@ucsd.edu,Byron Pedler; Farooq Azam,_,PRJNA190838,SAMN02849407,_,_,_,_,_,bpedler@gmail.com,Byron Pedler,Isolate,Yes,_,_,_,_,_,_,_,_,_,_,Unknown,Level 3: Improved-High-Quality Draft,Whole Genome Sequencing,300857,Gram-,_,_,_,_,_,_,1015920,802,_,_,_,_,_,_,_,_,_,_,_,_,408466,_,Alteromonas sp. ALT199,_,_,_,_,_,_,_,_,_,Comparative analysis,_,_,_,_,_,_,_,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",_,_,_,Unknown,_,_
